Price,Close,High,Low,Open,Volume,EMA_20,EMA_50,EMA_100,EMA_200
Ticker,WIT,WIT,WIT,WIT,WIT,,,,
Date,,,,,,,,,
2000-10-19,1.862702488899231,1.8650666449869273,1.5648591544251482,1.6830513918509398,41542018,1.862702488899231,1.862702488899231,1.862702488899231,1.862702488899231
2000-10-20,1.99507737159729,2.016351740987521,1.8485193242877571,1.8627022372145778,15871118,1.8753096205847606,1.867893660769743,1.865323773705133,1.864019651911152
2000-10-23,1.8296092748641968,1.9856221397336955,1.791788035552891,1.9856221397336955,6477138,1.8709572067066116,1.8663923123028587,1.8646165559063026,1.8636772600997398
2000-10-24,1.848519206047058,1.872157729693505,1.8296089936346769,1.8390637965884795,3721720,1.8688202542628447,1.8656914061751804,1.864297796503149,1.8635264336912556
2000-10-25,1.8461564779281616,1.862702538457771,1.8343369101850062,1.8414283677952734,3013248,1.8666617993738273,1.8649253305576503,1.863938562471961,1.8633535983105283
2000-10-26,1.8248814344406128,1.862702679334676,1.7894241437076284,1.8508839193708806,2051430,1.8626827169992355,1.8633549816903157,1.8631651539960927,1.8629707907098327
2000-10-27,1.881613850593567,1.888705308522729,1.834336992673088,1.834336992673088,2999796,1.8644856821034577,1.864071015764953,1.863530474720795,1.863156293793253
2000-10-30,1.9312537908554077,1.9667118843045859,1.8768862911459623,1.8816135921689576,4098376,1.8708445496036434,1.8667056343959512,1.8648715304858368,1.8638338808286974
2000-10-31,1.9903501272201538,2.0518098900347135,1.9407091218985764,1.9407091218985764,3896596,1.8822260331861682,1.871554438036116,1.8673562551736451,1.8650927489519955
2000-11-01,2.004533529281616,2.037626664835369,1.995077914476987,1.995077914476987,1694952,1.8938743661476394,1.8767693043594689,1.8700726368391494,1.8664802194030368
2000-11-02,2.051809787750244,2.051809787750244,1.9998048313542844,1.9998048313542844,1735308,1.908915834871697,1.8836336370414601,1.8736713923027353,1.8683242947099743
2000-11-03,2.061265230178833,2.108542091966166,2.054173771669648,2.0565379281199263,2488620,1.9234253010914244,1.8905995818703767,1.8773861217656282,1.870244105013147
2000-11-06,1.999804973602295,2.0636288936101845,1.999804973602295,2.061264737724724,1970718,1.9306995556162692,1.8948821462520204,1.8798102574455622,1.871533267884681
2000-11-07,1.983258843421936,2.0045332152684647,1.9714392762256208,1.9998051053543255,1242068,1.9357052020739518,1.8983478990822134,1.8818587442965793,1.8726449651537085
2000-11-08,2.115633249282837,2.129816164282053,1.9879862056166906,1.9879862056166906,3053604,1.9528412065700362,1.9068688932077282,1.886487942415119,1.8750627590256401
2000-11-09,2.120361328125,2.155818615101021,2.099086147266195,2.1109059168191955,1181534,1.968795503860985,1.9152411455574254,1.89111909856779,1.8775035408077234
2000-11-10,2.0707204341888428,2.110906035583594,2.0707204341888428,2.110906035583594,434948,1.9785026400826857,1.9213383725625792,1.8946755606592958,1.8794260969607695
2000-11-13,2.004533529281616,2.0612651964261253,1.9808949976908596,2.0612651964261253,2181466,1.9809817723873457,1.9246009277280316,1.8968509659785495,1.8806709470336136
2000-11-14,2.117997646331787,2.1274530588524097,2.051810365192402,2.051810365192402,2434812,1.9940309032391972,1.932185112771316,1.9012301081637621,1.8830324067281228
2000-11-15,2.1038146018981934,2.174728978484389,2.0896316861472917,2.117997517649095,2284598,2.004486493587673,1.9389156809723702,1.9052416822971172,1.885229244491009
2000-11-16,2.113269567489624,2.1179978807782964,2.0683568584659766,2.0754483175572527,1472994,2.01484678634024,1.9457530882867722,1.9093610463603352,1.8874983024312937
2000-11-17,2.1038146018981934,2.1321804333999963,2.0990862894201867,2.113269205171088,726408,2.0233199116314737,1.9519515790166317,1.9132116118165303,1.8896507034210142
2000-11-20,2.229097366333008,2.231461320266092,2.1038144794334674,2.1038144794334674,2833888,2.0429177644601912,1.9628200412643328,1.919466775272302,1.8930282821564568
2000-11-21,2.3543808460235596,2.363836256552292,2.2574637978613197,2.2574637978613197,4421224,2.072580915085274,1.9781753669411652,1.9280789350891587,1.897618854931254
2000-11-22,2.1463634967803955,2.323651371038923,2.127453075924053,2.3212872146373105,5517562,2.0796078276276666,1.984770979876037,1.9324014016573021,1.9000939259944296
2000-11-24,2.250370979309082,2.2692822017542995,2.155818101774997,2.155818101774997,1737550,2.0958709849306585,1.9951866661283133,1.9386978289375354,1.9035792698085057
2000-11-27,2.2881922721862793,2.335469112373037,2.269282061748994,2.269282061748994,1641144,2.1141872980026224,2.006677082052155,1.945618510982065,1.9074062648570407
2000-11-28,2.238553047180176,2.26928303683109,2.2172786722314557,2.264555734900804,612066,2.1260316550671514,2.0157702571552147,1.951419194867176,1.9107012577159774
2000-11-29,2.1510918140411377,2.255100351751648,2.139272243907684,2.233825974618481,1932604,2.128418336874198,2.021076984876231,1.9553731081181456,1.9130932035500585
2000-11-30,2.051809787750244,2.136907263476864,2.013988552648457,2.136907263476864,3076024,2.1211222845766784,2.022282192832075,1.957282745338583,1.9144734680694635
2000-12-01,2.23382568359375,2.2787385886374967,2.1747290536357125,2.1747290536357125,4916706,2.1318559416259233,2.0305780159991995,1.962758843125814,1.91765110205478
2000-12-04,2.259827136993408,2.259827136993408,2.219641739879049,2.2243698498860596,1165840,2.1440436745180644,2.0395681776068155,1.9686413835984395,1.9210558387208359
2000-12-05,2.4796640872955322,2.500939473447819,2.292921405005431,2.292921405005431,5120728,2.1760075233540137,2.0568268407318633,1.978760645057788,1.9266141297514299
2000-12-06,2.31183123588562,2.444206373313633,2.3071037329134376,2.4418422174909895,1735308,2.1889431150236907,2.066827013090834,1.9853561023019033,1.9304471357826158
2000-12-07,2.406385660171509,2.458390028065542,2.3165600440827263,2.3165600440827263,1950540,2.2096519288472924,2.080143038466547,1.9936933212696184,1.9351828424929534
2000-12-08,2.4773006439208984,2.569490401191782,2.444206703467488,2.444206703467488,2849582,2.2351422826638263,2.0957178465235806,2.0032697038963763,1.9405770494723358
2000-12-11,2.5293045043945312,2.5316686602592906,2.45366182730451,2.4867549552041424,2587268,2.263157732352465,2.112721244871461,2.01368623459931,1.9464350340984273
2000-12-12,2.5340323448181152,2.5340323448181152,2.4820279847596325,2.5293048411323222,1129968,2.2889553144920507,2.129243248790938,2.0239901179699795,1.9522817735085736
2000-12-13,2.5576703548431396,2.588400338001005,2.5293045275716977,2.548214944307138,1564916,2.314547223096916,2.146044311773377,2.0345580434526163,1.958305540487027
2000-12-14,2.4678444862365723,2.548214658092303,2.463117185836104,2.548214658092303,1674774,2.3291469624435504,2.158663926458208,2.0431379730126946,1.9633755797482166
2000-12-15,2.264554977416992,2.420567614693696,2.212549821539559,2.420567614693696,5329234,2.3229953448219733,2.162816516691886,2.0475224681494133,1.9663723896752692
2000-12-18,2.250370979309082,2.3118309359941627,2.2030949448785395,2.3023761334445543,3562538,2.3160787385826507,2.1662500250298153,2.051539270350595,1.969198246288541
2000-12-19,2.139272451400757,2.2503722567631423,2.117998072204138,2.2503722567631423,1150146,2.299240044565327,2.1651920809659306,2.053276561064459,1.9708905269364239
2000-12-20,2.004533529281616,2.09672329706475,1.966712283073059,2.0943591406531845,5479448,2.27117275739545,2.1588917456057617,2.0523113525143035,1.9712252831786645
2000-12-21,2.009260416030884,2.0801757939795085,1.872157971979616,1.9667118766338774,5033290,2.246228724884539,2.1530238503283154,2.051458858722553,1.97160374221202
2000-12-22,1.895796298980713,1.9832585353258063,1.8863406871262343,1.9808943796518572,2607446,2.2128542081317937,2.1429364953735077,2.0483764317969717,1.970849439294296
2000-12-26,1.850883960723877,1.9099797835463865,1.8437925024188406,1.893432710554095,1289150,2.1783808512358016,2.1314834547990125,2.044465689795524,1.9696557529403615
2000-12-27,1.8768866062164307,1.8981607784850336,1.8508839191213489,1.8508839191213489,1280182,2.149667113614909,2.121499264658519,2.0411472921008884,1.9687326768535565
2000-12-28,1.8863412141799927,1.9099797450002614,1.8627026833597242,1.8627026833597242,872138,2.1245884565258693,2.1122773803260277,2.038081825211366,1.9679128613045658
2000-12-29,1.895796298980713,1.9241621237028308,1.891068796305869,1.9005235994872933,838508,2.1027987272358546,2.1037879261556234,2.035264290038482,1.9671952835700002
2001-01-02,1.9076156616210938,1.9147079287275328,1.9005242031879654,1.9052523138694824,1082886,2.0842098638439728,2.0960948961738772,2.0327365944262565,1.9666024515108071
2001-01-03,2.170001745223999,2.170001745223999,1.9099797280266841,1.9099797280266841,6084788,2.092380519213499,2.0989932039797647,2.0354547162242316,1.9686263250800926
2001-01-04,2.158182382583618,2.1936396631752997,2.1227242933188895,2.1700011391670757,2141110,2.0986473633439866,2.1013143482387395,2.037884967043229,1.9705124550055009
2001-01-05,2.1227242946624756,2.1889123640956587,2.108541382416826,2.1652738400724725,1910184,2.100940404421938,2.102153953980847,2.0395649537287586,1.9720270006737295
2001-01-08,2.113269567489624,2.1227251832252367,2.103814962595744,2.113269567489624,338542,2.1021146104283845,2.102589860392956,2.041024451030954,1.9734323993485146
2001-01-09,2.198366641998291,2.2007307973056074,2.1227239827440063,2.1227239827440063,2513282,2.1112814705778993,2.106345812612773,2.0441401379808024,1.9756705510166717
2001-01-10,2.1841845512390137,2.2409170218415784,2.1605460218212786,2.1841845512390137,1392282,2.118224621117053,2.1093983121667437,2.0469132946789848,1.9777453171880384
2001-01-11,2.120361328125,2.1652742285751234,2.0801759311594807,2.1652742285751234,2111964,2.118428117022572,2.109828234361185,2.048367711182866,1.9791643819734808
2001-01-12,2.0943586826324463,2.172365516569936,2.061264745642786,2.1203611627798917,2827162,2.116135789937798,2.1092215852737835,2.049278423488799,1.980310593920336
2001-01-16,2.08017635345459,2.146363639526959,2.08017635345459,2.146363639526959,3445954,2.112711081701302,2.1080825565749914,2.049890263686141,1.9813042830699306
2001-01-17,2.170001745223999,2.193640275834197,2.1109061262876176,2.1132692717595236,2394456,2.1181673353701305,2.1105107600514232,2.052268708865108,1.9831818697580308
2001-01-18,2.3331069946289062,2.3520172133884523,2.184184751091582,2.184184751091582,2717304,2.1386377791090614,2.119240024152501,2.0578298630386485,1.986663711796547
2001-01-19,2.3874740600585938,2.4394790220050897,2.349652618751823,2.349652618751823,3885386,2.1623364725328265,2.1297590059527396,2.0643574709004295,1.9906518744658213
2001-01-22,2.2929210662841797,2.4867551783770625,2.290557112375548,2.4252954092771133,4221686,2.174773100509146,2.1361575181226,2.068883482690207,1.9936595281157552
2001-01-23,2.2574636936187744,2.283465363783128,2.23146101261306,2.283465363783128,2333922,2.1826483950910154,2.140914623044018,2.072617744292753,1.9962844451854371
2001-01-24,2.347290277481079,2.38274737279264,2.2952859042299343,2.2952859042299343,2044704,2.1983285743662595,2.1490077859631187,2.078056804355888,1.9997770405316626
2001-01-25,2.2905571460723877,2.34728961469457,2.2881929899606783,2.34728961469457,356478,2.2071122478620815,2.1545587412615217,2.08226473191463,2.0026703749151524
2001-01-26,2.266918420791626,2.26928257669821,2.2030953088866094,2.2480082060632043,1376588,2.2128080738553715,2.1589650032038787,2.0859212406052636,2.0052997087049684
2001-01-29,2.252263069152832,2.273064162240637,2.2314609652236874,2.265500440832395,715198,2.21656569245513,2.162623750888151,2.0892151382002653,2.0077570555750968
2001-01-30,2.3071045875549316,2.4016585232222925,2.3071045875549316,2.3260158194587763,1751002,2.2251884443693966,2.168289666051554,2.093529780761744,2.0107356379828563
2001-01-31,2.3403868675231934,2.363836163409503,2.29953917217935,2.307103702472551,638970,2.2361597227649965,2.175038575913187,2.0984180399055345,2.0140157497195763
2001-02-01,2.2999181747436523,2.340387626369391,2.2900853132324848,2.340387626369391,280250,2.242231956286773,2.1799358150830095,2.102408141585497,2.0168605499685723
2001-02-02,2.3245015144348145,2.3471945009688477,2.3082384904543676,2.3471945009688477,665874,2.2500671523008724,2.185605058194845,2.1068060301567706,2.019921654092615
2001-02-05,2.3071045875549316,2.3279067000471394,2.2995400543597233,2.322233047440294,473062,2.2554992889917354,2.190369745620731,2.1107723382240606,2.0227791957191057
2001-02-06,2.3108856678009033,2.3316877723436398,2.3108856678009033,2.316559318239577,638970,2.260774182211656,2.195095860216032,2.1147349784137006,2.0256459267845965
2001-02-07,2.2715513706207275,2.3071034665707466,2.2711731138195033,2.3071034665707466,1091854,2.261800581107758,2.19809411552602,2.1178402535069094,2.0280927471212746
2001-02-08,2.349085569381714,2.363836577882919,2.2817639268061396,2.2817639268061396,950608,2.270113437133849,2.2040153490105574,2.1224193686727473,2.031286705551727
2001-02-09,2.3642141819000244,2.3922017483704723,2.3638359250982575,2.3638359250982575,1587336,2.2790754128258657,2.2102976561826932,2.127207384776258,2.0345994167591726
2001-02-12,2.3865280151367188,2.448933309359214,2.384258878741898,2.3922016647967554,2593994,2.2893089939983278,2.2172086506514788,2.1323424467635936,2.0381011938574565
